id_progetto;missione;livello_territoriale;localizzazione;provincia;comune;geo_map_lat;geo_map_long;cup;importo_progetto;finanziato_pnrr;finanziato_pnc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I81D20000550006;M4;1. comunale;Comune di CAMPI BISENZIO (FI);FIRENZE;Campi Bisenzio;43.821.849.358.966;11.131.068.053.967;I81D20000550006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I86G20000470001;M4;1. comunale;Comune di CARRARA (MS);MASSA-CARRARA;Carrara;44.078.206.524.981;10.105.790.170.428;I86G20000470001;10689;10689;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I97C20000260001;M4;1. comunale;Comune di MASSA MARITTIMA (GR);GROSSETO;Massa Marittima;43.050.676.674.633;10.897.047.247.140;I97C20000260001;9776;9776;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J57C20000250001;M4;1. comunale;Comune di POGGIBONSI (SI);SIENA;Poggibonsi;43.469.782.549.786;11.143.771.579.404;J57C20000250001;11964;11964;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B17C20000190001;M4;1. comunale;Comune di CASTAGNETO CARDUCCI (LI);LIVORNO;Castagneto Carducci;43.172.789.292.243;10.593.157.236.554;B17C20000190001;12648;12648;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B27C20000130001;M4;1. comunale;Comune di FORTE DEI MARMI (LU);LUCCA;Forte dei Marmi;43.974.231.812.878;10.164.117.596.772;B27C20000130001;8264;8264;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B37C20000220005;M4;1. comunale;Comune di BIBBIENA (AR);AREZZO;Bibbiena;43.700.835.985.991;11.820.897.859.653;B37C20000220005;9551;9551;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B51D20000590001;M4;1. comunale;Comune di PISA (PI);PISA;Pisa;43.712.690.588.897;10.395.659.293.993;B51D20000590001;8088;8088;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C11E20000330006;M4;1. comunale;Comune di AREZZO (AR);AREZZO;Arezzo;43.471.374.282.441;11.859.131.394.773;C11E20000330006;11311;11311;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C17C20000250001;M4;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.798.699.287.104;11.243.574.226.760;C17C20000250001;8752;8752;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C17C20000260001;M4;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.765.983.398.914;11.212.750.186.779;C17C20000260001;8955;8955;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C19C20000100001;M4;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.774.486.955.342;11.197.597.498.746;C19C20000100001;13778;13778;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C51D20000400001;M4;1. comunale;Comune di PISA (PI);PISA;Pisa;43.727.623.603.378;10.396.514.505.121;C51D20000400001;8936;8936;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C56G20000470001;M4;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.757.525.395.676;11.115.270.117.067;C56G20000470001;12556;12556;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C97C20000240001;M4;1. comunale;Comune di CASTIGLIONE DELLA PESCAIA (GR);GROSSETO;Castiglione della Pescaia;42.820.838.919.100;10.890.765.420.730;C97C20000240001;7141;7141;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D11D20000480001;M4;1. comunale;Comune di SAN GIULIANO TERME (PI);PISA;San Giuliano Terme;43.766.230.494.077;10.399.434.093.443;D11D20000480001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E18B20001570001;M4;1. comunale;Comune di BARGA (LU);LUCCA;Barga;44.076.274.586.467;10.484.928.468.165;E18B20001570001;3059545.63;3059545.63;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E37C20000270001;M4;1. comunale;Comune di PRATO (PO);PRATO;Prato;43.882.710.764.369;11.076.259.238.752;E37C20000270001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E39C20000150001;M4;1. comunale;Comune di BAGNO A RIPOLI (FI);FIRENZE;Bagno a Ripoli;43.727.906.449.359;11.306.223.209.573;E39C20000150001;8947;8947;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E57C20000160001;M4;1. comunale;Comune di CAPANNORI (LU);LUCCA;Capannori;43.846.129.030.198;10.580.537.851.373;E57C20000160001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E59C20000270001;M4;1. comunale;Comune di GREVE IN CHIANTI (FI);FIRENZE;Greve in Chianti;43.585.169.130.245;11.315.439.098.022;E59C20000270001;10769;10769;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F37C20000230001;M4;1. comunale;Comune di PRATO (PO);PRATO;Prato;43.875.364.907.918;11.070.393.588.312;F37C20000230001;13468;11170;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F37C20000250001;M4;1. comunale;Comune di FOLLONICA (GR);GROSSETO;Follonica;42.919.416.280.654;10.759.008.662.741;F37C20000250001;10540;10540;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F46G20000530001;M4;1. comunale;Comune di CERRETO GUIDI (FI);FIRENZE;Cerreto Guidi;43.757.892.657.043;10.859.530.086.850;F46G20000530001;10628;10628;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F57C20000160001;M4;1. comunale;Comune di PISTOIA (PT);PISTOIA;Pistoia;43.986.513.398.563;10.911.437.190.808;F57C20000160001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F67C20000220001;M4;1. comunale;Comune di LUCCA (LU);LUCCA;Lucca;43.858.563.520.228;10.463.246.513.066;F67C20000220001;17310;17310;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G39H20000430001;M4;2. intercomunale;Comune di ARCIDOSSO (GR);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H67C20000190001;M4;1. comunale;Comune di SIENA (SI);SIENA;Siena;43.308.071.596.541;11.323.865.512.096;H67C20000190001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I31D20000580001;M4;1. comunale;Comune di MONTELUPO FIORENTINO (FI);FIRENZE;Montelupo Fiorentino;43.729.978.793.035;11.017.206.920.326;I31D20000580001;12220;12220;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I37C20000210001;M4;1. comunale;Comune di CAVRIGLIA (AR);AREZZO;Cavriglia;43.539.901.837.445;11.451.857.888.020;I37C20000210001;9971;9971;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I39H20000300001;M4;1. comunale;Comune di POPPI (AR);AREZZO;Poppi;43.724.835.335.209;11.765.181.339.800;I39H20000300001;7481;7481;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I51D20000270001;M4;1. comunale;Comune di PISTOIA (PT);PISTOIA;Pistoia;43.929.486.147.124;10.910.783.405.335;I51D20000270001;10578;10578;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I71D20000390001;M4;1. comunale;Comune di MONTEPULCIANO (SI);SIENA;Montepulciano;43.098.552.953.061;11.796.269.525.667;I71D20000390001;11479;11479;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J37C20000240001;M4;1. comunale;Comune di PRATO (PO);PRATO;Prato;43.893.421.588.755;11.091.324.334.589;J37C20000240001;12235;12235;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J57C20000220001;M4;1. comunale;Comune di PISTOIA (PT);PISTOIA;Pistoia;43.986.513.398.563;10.911.437.190.808;J57C20000220001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J57C20000230001;M4;1. comunale;Comune di LAMPORECCHIO (PT);PISTOIA;Lamporecchio;43.820.379.283.656;10.914.301.975.399;J57C20000230001;9791;9161;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E28B20001440004;M4;1. comunale;Comune di SAN MINIATO (PI);PISA;San Miniato;43.682.388.691.793;10.832.222.285.147;E28B20001440004;2193827.54;1987820.54;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E47C20000170001;M4;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.521.228.692.531;10.363.884.136.991;E47C20000170001;11250;11250;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E58B20001370001;M4;1. comunale;Comune di PISA (PI);PISA;Pisa;43.666.180.219.821;10.357.717.163.904;E58B20001370001;800000;800000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E78B20001280001;M4;1. comunale;Comune di CASTELNUOVO DI GARFAGNANA (LU);LUCCA;Castelnuovo di Garfagnana;44.105.126.333.717;10.390.512.032.959;E78B20001280001;90000;90000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F38B20000530001;M4;1. comunale;Comune di ORBETELLO (GR);GROSSETO;Orbetello;42.439.279.922.282;11.212.256.488.371;F38B20000530001;1881000;1710000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F42E20000110001;M4;1. comunale;Comune di PITIGLIANO (GR);GROSSETO;Pitigliano;42.635.461.795.574;11.671.504.161.643;F42E20000110001;1062099.5;965545;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F51D20000380001;M4;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.752.173.901.209;11.109.626.517.638;F51D20000380001;1868669;1698790;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F58B20000270001;M4;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.751.168.423.761;11.118.487.187.645;F58B20000270001;805063.6;731876;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F59C20000140001;M4;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.768.634.744.083;11.116.450.314.017;F59C20000140001;1514007;1376370;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H68B20000410001;M4;1. comunale;Comune di MASSA (MS);MASSA-CARRARA;Massa;44.050.813.180.578;10.160.452.963.391;H68B20000410001;946000;860000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J48B20001450001;M4;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.555.613.779.985;10.321.432.863.081;J48B20001450001;941573.3;941573.3;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J48B20001460001;M4;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.547.785.276.147;10.303.060.849.205;J48B20001460001;3035653.89;3035653.89;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J48B20001470001;M4;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.546.828.440.411;10.305.143.823.329;J48B20001470001;1197000;1197000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J48B20001480001;M4;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.553.913.562.626;10.319.002.148.004;J48B20001480001;606315.6;606315.6;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J78B20000520001;M4;1. comunale;Comune di PIOMBINO (LI);LIVORNO;Piombino;42.972.863.616.149;10.611.754.401.926;J78B20000520001;2122595.32;1967464;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E48B20001680001;M4;1. comunale;Comune di VIAREGGIO (LU);LUCCA;Viareggio;43.868.857.348.741;10.245.666.168.155;E48B20001680001;720000;720000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H51D20000590001;M4;1. comunale;Comune di PISTOIA (PT);PISTOIA;Pistoia;43.986.513.398.563;10.911.437.190.808;H51D20000590001;3613337.81;3284852.55;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H51D20000600001;M4;1. comunale;Comune di PISTOIA (PT);PISTOIA;Pistoia;43.986.513.398.563;10.911.437.190.808;H51D20000600001;6428987.63;5844534.21;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H68B20000400001;M4;1. comunale;Comune di MASSA (MS);MASSA-CARRARA;Massa;44.050.813.180.578;10.160.452.963.391;H68B20000400001;918500;835000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H88B20000550001;M4;1. comunale;Comune di CARRARA (MS);MASSA-CARRARA;Carrara;44.078.206.524.981;10.105.790.170.428;H88B20000550001;660000;600000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B19J20000880001;M4;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.780.653.000.232;11.243.810.992.904;B19J20000880001;700000;700000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B19J20000890006;M4;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.780.653.000.232;11.243.810.992.904;B19J20000890006;630451.2;600000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B19J20000900006;M4;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.780.653.000.232;11.243.810.992.904;B19J20000900006;1341000;1341000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H51D20000510001;M4;1. comunale;Comune di PISTOIA (PT);PISTOIA;Pistoia;43.941.560.024.306;10.900.739.612.643;H51D20000510001;12766955.65;11606323.32;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H81D20000380001;M4;1. comunale;Comune di SAN MARCELLO PITEGLIO (PT);PISTOIA;San Marcello Piteglio;44.049.986.182.274;10.802.422.803.311;H81D20000380001;1144151.25;1040137.5;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J28B20000300001;M4;1. comunale;Comune di CECINA (LI);LIVORNO;Cecina;43.307.580.745.820;10.531.271.185.006;J28B20000300001;979000;979000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J48B20001390001;M4;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.553.913.562.626;10.319.002.148.004;J48B20001390001;1423900;1423900;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J78B20000430001;M4;1. comunale;Comune di PIOMBINO (LI);LIVORNO;Piombino;42.932.650.496.784;10.522.697.968.084;J78B20000430001;1071000;1071000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J78B20000460001;M4;1. comunale;Comune di PIOMBINO (LI);LIVORNO;Piombino;42.937.557.369.008;10.520.415.024.721;J78B20000460001;800000;800000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B51D20000530001;M4;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.771.783.976.900;11.098.945.468.700;B51D20000530001;1830.99;1830.99;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E41D20000360001;M4;1. comunale;Comune di GAVORRANO (GR);GROSSETO;Gavorrano;42.906.623.900.000;10.991.985.000.000;E41D20000360001;1874.92;1874.92;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F87C20000430001;M4;1. comunale;Comune di CARRARA (MS);MASSA-CARRARA;Carrara;44.037.149.285.047;10.044.499.871.586;F87C20000430001;1940.64;1940.64;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I11D20000360001;M4;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.783.717.000.000;11.286.435.600.000;I11D20000360001;2013.45;2013.45;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I18B20000210001;M4;1. comunale;Comune di AREZZO (AR);AREZZO;Arezzo;43.442.334.662.841;11.912.885.943.058;I18B20000210001;190000;180000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I18B20000230001;M4;1. comunale;Comune di AREZZO (AR);AREZZO;Arezzo;43.464.708.765.560;11.878.708.118.970;I18B20000230001;1624200;1470000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I18B20000240001;M4;1. comunale;Comune di AREZZO (AR);AREZZO;Arezzo;43.442.334.662.841;11.912.885.943.058;I18B20000240001;416839.53;345672.3;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I68B20000210002;M4;1. comunale;Comune di SANSEPOLCRO (AR);AREZZO;Sansepolcro;43.590.120.449.995;12.125.661.387.104;I68B20000210002;3320408.44;3320408.44;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I78B20000150001;M4;1. comunale;Comune di MONTEVARCHI (AR);AREZZO;Montevarchi;43.529.910.943.604;11.574.857.522.355;I78B20000150001;4963196.97;4963196.97;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G41D20000390001;M4;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.552.244.600.715;10.308.231.526.934;G41D20000390001;1330.5;1330.5;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I28B20000210001;M4;1. comunale;Comune di CASTIGLION FIORENTINO (AR);AREZZO;Castiglion Fiorentino;43.321.583.081.559;11.910.886.292.394;I28B20000210001;825000;750000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J69H20000260001;M4;1. comunale;Comune di SIENA (SI);SIENA;Siena;43.328.241.789.526;11.325.932.141.775;J69H20000260001;1301.49;1301.49;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B28B20000170001;M4;1. comunale;Comune di ABBADIA SAN SALVATORE (SI);SIENA;Abbadia San Salvatore;42.879.568.941.379;11.674.998.777.280;B28B20000170001;1017400.73;950000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B68B20000260001;M4;1. comunale;Comune di SIENA (SI);SIENA;Siena;43.308.071.596.541;11.323.865.512.096;B68B20000260001;275000;250000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J17C20000200001;M4;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.773.561.546.009;11.291.001.419.734;J17C20000200001;11277;11277;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J67C20000340001;M4;1. comunale;Comune di SIENA (SI);SIENA;Siena;43.328.241.789.526;11.325.932.141.775;J67C20000340001;2368.33;2368.33;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D11D20000230001;M4;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.766.279.300.000;11.308.038.100.000;D11D20000230001;1433.71;1433.71;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J79H20000220001;M4;1. comunale;Comune di VINCI (FI);FIRENZE;Vinci;43.786.932.923.277;10.926.565.269.269;J79H20000220001;2437;2437;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B17C20000120001;M4;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.769.248.931.946;11.256.120.669.491;B17C20000120001;1163.18;1163.18;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E11D20000130006;M4;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.769.248.931.946;11.256.120.669.491;E11D20000130006;1830.99;1830.99;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J81D20000190001;M4;1. comunale;Comune di CARRARA (MS);MASSA-CARRARA;Carrara;44.062.218.882.518;10.053.716.565.814;J81D20000190001;1184.55;1184.55;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B21D20000120001;M4;1. comunale;Comune di ABBADIA SAN SALVATORE (SI);SIENA;Abbadia San Salvatore;42.880.976.193.892;11.677.145.911.578;B21D20000120001;1883.75;1883.75;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D11D20000130006;M4;1. comunale;Comune di BARGA (LU);LUCCA;Barga;44.073.881.263.960;10.478.116.986.697;D11D20000130006;2065.23;2065.23;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G51D20000060001;M4;1. comunale;Comune di PISTOIA (PT);PISTOIA;Pistoia;43.932.737.947.100;10.919.766.222.400;G51D20000060001;1879.83;1879.83;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F71D20000090001;M4;1. comunale;Comune di SESTINO (AR);AREZZO;Sestino;43.708.438.112.165;12.297.204.155.773;F71D20000090001;815.72;815.72;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G21D20000090001;M4;1. comunale;Comune di SAN MINIATO (PI);PISA;San Miniato;43.679.728.782.266;10.852.621.985.765;G21D20000090001;2161.35;2161.35;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G71D20000100001;M4;1. comunale;Comune di MASSAROSA (LU);LUCCA;Massarosa;43.867.232.007.000;10.339.826.774.800;G71D20000100001;2079.94;2079.94;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J11D20000070001;M4;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.749.527.600.000;11.247.498.600.000;J11D20000070001;893.43;893.43;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B11D20000040001;M4;1. comunale;Comune di MONTALE (PT);PISTOIA;Montale;43.934.808.779.116;11.021.673.055.778;B11D20000040001;1819.01;1819.01;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C11D20000040001;M4;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.760.326.600.000;11.284.985.300.000;C11D20000040001;2042.67;2042.67;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F51D20000050001;M4;1. comunale;Comune di CAPANNORI (LU);LUCCA;Capannori;43.850.276.434.633;10.575.579.924.535;F51D20000050001;2281.03;2281.03;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G71D20000050001;M4;1. comunale;Comune di EMPOLI (FI);FIRENZE;Empoli;43.716.520.200.000;10.936.803.000.000;G71D20000050001;2410.51;2410.51;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F11D20000030001;M4;1. comunale;Comune di AREZZO (AR);AREZZO;Arezzo;43.465.265.900.000;11.873.086.100.000;F11D20000030001;2629.26;2629.26;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C51D20000020006;M4;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.764.603.750.406;11.111.520.930.441;C51D20000020006;1676.98;1676.98;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H91D20000150001;M4;1. comunale;Comune di FIGLINE E INCISA VALDARNO (FI);FIRENZE;Figline e Incisa Valdarno;43.623.132.345.659;11.473.361.882.760;H91D20000150001;1957.32;1957.32;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B71D20000060001;M4;1. comunale;Comune di MONTEVARCHI (AR);AREZZO;Montevarchi;43.498.991.100.000;11.622.443.400.000;B71D20000060001;1960.26;1960.26;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G11D20000060001;M4;1. comunale;Comune di CHIANCIANO TERME (SI);SIENA;Chianciano Terme;43.036.620.100.000;11.827.268.900.000;G11D20000060001;1525.71;1525.71;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C16J20001870001;M4;1. comunale;Comune di SAN GIULIANO TERME (PI);PISA;San Giuliano Terme;43.763.598.475.849;10.443.190.726.939;C16J20001870001;2235.91;2235.91;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D86J20001610001;M4;1. comunale;Comune di PONTEDERA (PI);PISA;Pontedera;43.669.238.400.000;10.638.632.000.000;D86J20001610001;1909.26;1909.26;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B56J20001170001;M4;1. comunale;Comune di SAN GIOVANNI VALDARNO (AR);AREZZO;San Giovanni Valdarno;43.566.464.312.366;11.529.806.356.904;B56J20001170001;1792.53;1792.53;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
